sentence_id,source_file,tokens,text,cluster,cluster_label_auto
3512,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['par', 'suite', 'lorsque', 'contrat', 'prend', 'soit', 'locataire', 'cesse', 'payer', 'prix', 'location', 'trouve', 'ainsi', 'déchu', 'ses', 'droits', 'soit', 'résilie', 'location', 'loca', 'taire', 'doit', 'restituer', 'propriétaire', 'objet', 'contrat', 'tel', 'reçu', 'par', 'exemple', 'celui', 'pris', 'cheval', 'loca', 'tion', 'doit', 'remplacer', 'rembourser', 'valeur', 'cheval', 'venu', 'mourir', 'durant', 'temps', 'location']",par suite lorsque contrat prend soit locataire cesse payer prix location trouve ainsi déchu ses droits soit résilie location loca taire doit restituer propriétaire objet contrat tel reçu par exemple celui pris cheval loca tion doit remplacer rembourser valeur cheval venu mourir durant temps location,2,par / dans / leur
3513,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['locataire', 'peut', 'toujours', 'résilier', 'contrat', 'son', 'gré']",locataire peut toujours résilier contrat son gré,5,ses / son / lui
3514,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['quant', 'propriétaire', 'peut', 'également', 'résilier', 'quand', 'lui', 'plait', 'résilie', 'avant', 'terme', 'sxé', 'cas', 'louage', 'durée', 'indéterminée', 'résilie', 'moment', 'privation', 'objet', 'loué', 'peut', 'causer', 'préjudice', 'locataire', 'dernier', 'droit', 'exiger', 'dommages', 'intérêts']",quant propriétaire peut également résilier quand lui plait résilie avant terme sxé cas louage durée indéterminée résilie moment privation objet loué peut causer préjudice locataire dernier droit exiger dommages intérêts,5,ses / son / lui
3515,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['louage', 'personne', 'par', 'son', 'maître', 'chef', 'père', 'tuteur', 'donne', 'lieu', 'application', 'mêmes', 'règles']",louage personne par son maître chef père tuteur donne lieu application mêmes règles,2,par / dans / leur
3516,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['plus', 'convient', 'noter', 'dans', 'cas', 'spécial', 'loueur', 'peut', 'spéci', 'fier', 'spécifie', 'généralement', 'son', 'contractant', 'devra', 'outre', 'prix', 'convenu', 'pour', 'location', 'prix', 'revient', 'droit', 'loueur', 'rémunérer', 'services', 'lui', 'rendus', 'par', 'per', 'sonne', 'objet', 'louage']",plus convient noter dans cas spécial loueur peut spéci fier spécifie généralement son contractant devra outre prix convenu pour location prix revient droit loueur rémunérer services lui rendus par per sonne objet louage,5,ses / son / lui
3517,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['bien', 'entendu', 'bénéficiaire', 'contrat', 'louage', 'toujours', 'tenu', 'nourrir', 'soigner', 'per', 'sonnes', 'pris', 'services', 'location', 'comme', 'serait', 'tenu', 'nourrir', 'soigner', 'animal', 'pris', 'par', 'lui', 'location']",bien entendu bénéficiaire contrat louage toujours tenu nourrir soigner per sonnes pris services location comme serait tenu nourrir soigner animal pris par lui location,2,par / dans / leur
3518,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['lorsque', 'contrat', 'passé', 'entre', 'personne', 'loue', 'ses', 'propres', 'services', 'patron', 'désire', 'utiliser', 'contrat', 'peut', 'spécinerdcs', 'clauses', 'fort', 'diverses', 'dépenda', 'uniquement', 'accord', 'contractants', 'dans', 'tous', 'cas', 'employeur', 'doit', 'nourrir', 'son', 'employé', 'admis', 'peut', 'pas']",lorsque contrat passé entre personne loue ses propres services patron désire utiliser contrat peut spécinerdcs clauses fort diverses dépenda uniquement accord contractants dans tous cas employeur doit nourrir son employé admis peut pas,5,ses / son / lui
3519,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['rémunérer', 'employé', 'pas', 'stipulé', 'dans', 'contrat', 'exi', 'geait', 'rémunération']",rémunérer employé pas stipulé dans contrat exi geait rémunération,3,dans / plus / soudan
3520,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['dans', 'cas', 'assurément', 'plus', 'fré', 'quent', 'employé', 'rémunéré', 'admis', 'comme', 'plus', 'haut', 'part', 'son', 'salaire', 'doit', 'aller', 'bien', 'famille']",dans cas assurément plus fré quent employé rémunéré admis comme plus haut part son salaire doit aller bien famille,3,dans / plus / soudan
3521,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['fermage', 'tel', 'pratiqué', 'soudan', 'consiste', 'part', 'propriétaire', 'troupeau', 'ter', 'rain', 'usufruitier', 'terrain', 'abandonner', 'con', 'tractant', 'berger', 'fermier', 'partie', 'produit', 'troupeau', 'terrain', 'moyennant', 'contractant', 'doit', 'conserver', 'entretenir', 'faire', 'valoir', 'troupeau', 'terrain']",fermage tel pratiqué soudan consiste part propriétaire troupeau ter rain usufruitier terrain abandonner con tractant berger fermier partie produit troupeau terrain moyennant contractant doit conserver entretenir faire valoir troupeau terrain,0,pour / dans / ces
3522,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['ainsi', 'concerne', 'troupeaux', 'berger', 'général', 'reçoit', 'pas', 'salaire', 'peut', 'user', 'son', 'gré', 'lait', 'vaches', 'brebis', 'chèvres', 'tout', 'moins', 'lait', 'trait', 'certains', 'jours', 'semaine', 'ainsi', 'part', 'déter', 'minée', 'portées']",ainsi concerne troupeaux berger général reçoit pas salaire peut user son gré lait vaches brebis chèvres tout moins lait trait certains jours semaine ainsi part déter minée portées,3,dans / plus / soudan
3523,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['parfois', 'reçoit', 'outre', 'grains', 'pour', 'nourriture']",parfois reçoit outre grains pour nourriture,0,pour / dans / ces
3524,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['concerne', 'terrains', 'fermage', 'moins', 'répandu', 'tant', 'contrat', 'proprement', 'dit', 'jusqu', 'ces', 'dernières', 'années', 'était', 'surtout', 'exercé', 'par', 'serfs', 'escla', 'ves', 'domestiques', 'étaient', 'souvent', 'véritables', 'fermiers', 'vis', 'vis', 'leurs', 'seigneurs', 'cultivant', 'terres', 'ces', 'derniers', 'gardant', 'récolte', 'était', 'nécessaire', 'leurs', 'besoins', 'actuellement', 'fermage', 'par', 'contrat', 'libre', 'tend', 'substituer', 'ancien', 'système', 'servage', 'agraire']",concerne terrains fermage moins répandu tant contrat proprement dit jusqu ces dernières années était surtout exercé par serfs escla ves domestiques étaient souvent véritables fermiers vis vis leurs seigneurs cultivant terres ces derniers gardant récolte était nécessaire leurs besoins actuellement fermage par contrat libre tend substituer ancien système servage agraire,2,par / dans / leur
3525,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['existe', 'contrats', 'fermage', 'concernant', 'produit', 'bacs', 'marchés']",existe contrats fermage concernant produit bacs marchés,0,pour / dans / ces
3526,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['prêt', 'peut', 'appliquer', 'objet', 'sur', 'lequel', 'contrat', 'prêt', 'confère', 'emprunteur', 'droit', 'usage', 'par', 'exem', 'ple', 'prêt', 'cheval', 'fusil', 'vêtement', 'ter', 'rain', 'etc']",prêt peut appliquer objet sur lequel contrat prêt confère emprunteur droit usage par exem ple prêt cheval fusil vêtement ter rain etc,2,par / dans / leur
3527,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['peut', 'appliquer', 'aussi', 'objets', 'emprun', 'teur', 'droit', 'consommer', 'échanger', 'par', 'exemple', 'prêt', 'poudre', 'huile', 'aliments', 'monnaies', 'articles', 'échange', 'tenant', 'lieu', 'etc']",peut appliquer aussi objets emprun teur droit consommer échanger par exemple prêt poudre huile aliments monnaies articles échange tenant lieu etc,2,par / dans / leur
3528,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['dans', 'premier', 'cas', 'emprun', 'teur', 'doit', 'expiration', 'contrat', 'restituer', 'objet', 'tel', 'reçu', 'dans', 'second', 'doit', 'restituer', 'valeur', 'équiva', 'lent']",dans premier cas emprun teur doit expiration contrat restituer objet tel reçu dans second doit restituer valeur équiva lent,3,dans / plus / soudan
3529,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['prêt', 'usage', 'prêt', 'consommation', 'peuvent', 'comme', 'louage', 'consentis', 'pour', 'durée', 'déterminée', 'sans', 'terme', 'fixe']",prêt usage prêt consommation peuvent comme louage consentis pour durée déterminée sans terme fixe,0,pour / dans / ces
3530,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['peuvent', 'consentis', 'par', 'prêteur', 'titre', 'gra', 'cieux', 'peuvent', 'aussi', 'titre', 'onéreux', 'dire', 'moyennant', 'rémunération', 'agit', 'prêt', 'usage', 'avec', 'intérêt', 'agit', 'prêt', 'consommation']",peuvent consentis par prêteur titre gra cieux peuvent aussi titre onéreux dire moyennant rémunération agit prêt usage avec intérêt agit prêt consommation,2,par / dans / leur
3531,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['existe', 'pas', 'taux', 'fixe', 'pour', 'intérêt', 'taux', 'dépend', 'clauses', 'contrat', 'surtout', 'délai', 'écoule', 'entre', 'prêt', 'restitution', 'intérêt', 'général', 'progressif', 'dire', 'plus', 'emprunteur', 'met', 'temps', 'libérer', 'plus', 'intérêt', 'prêteur', 'élevé']",existe pas taux fixe pour intérêt taux dépend clauses contrat surtout délai écoule entre prêt restitution intérêt général progressif dire plus emprunteur met temps libérer plus intérêt prêteur élevé,3,dans / plus / soudan
3532,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['mandat', 'contrat', 'par', 'lequel', 'man', 'dataire', 'accepte', 'accomplir', 'tel', 'tel', 'acte', 'dans', 'conditions', 'stipulées', 'par', 'mandant', 'faire', 'valoir', 'telle', 'telle', 'manière', 'dépôt', 'lui', 'etre', 'confié', 'par', 'mandant']",mandat contrat par lequel man dataire accepte accomplir tel tel acte dans conditions stipulées par mandant faire valoir telle telle manière dépôt lui etre confié par mandant,2,par / dans / leur
3533,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['con', 'travention', 'aux', 'obligations', 'acceptées', 'par', 'mandataire', 'consti', 'tue', 'abus', 'connance']",con travention aux obligations acceptées par mandataire consti tue abus connance,2,par / dans / leur
3534,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['aspect', 'sous', 'lequel', 'contrat', 'mandat', 'présente', 'plus', 'communément', 'soudan', 'contrat', 'mandat', 'commer', 'cial', 'mandant', 'confie', 'mandataire', 'bestiaux', 'pro', 'duits', 'agricoles', 'marchandises', 'quelconques', 'charge', 'vendre', 'ces', 'bestiaux', 'produits', 'marchandisespour', 'son', 'compte', 'lui', 'mandant', 'bien', 'mandant', 'confie', 'mandataire', 'somme', 'espèces', 'monnaie', 'article', 'tenant', 'lieu', 'charge', 'employer', 'cette', 'somme', 'achat', 'bestiaux', 'produits', 'marchandises', 'spécifiés', 'par', 'contrat']",aspect sous lequel contrat mandat présente plus communément soudan contrat mandat commer cial mandant confie mandataire bestiaux pro duits agricoles marchandises quelconques charge vendre ces bestiaux produits marchandisespour son compte lui mandant bien mandant confie mandataire somme espèces monnaie article tenant lieu charge employer cette somme achat bestiaux produits marchandises spécifiés par contrat,0,pour / dans / ces
3535,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['rémunération', 'mandataire', 'constituée', 'soit', 'par', 'salaire', 'soit', 'plus', 'sou', 'vent', 'par', 'part', 'bénéfice', 'opération', 'fait', 'réaliser', 'mandant', 'part', 'peut', 'déterminée', 'par', 'contrat', 'coutume', 'locale', 'bien', 'peut', 'rester', 'appréciation', 'man', 'dant', 'varier', 'avec', 'façon', 'mandat', 'etre', 'rempli']",rémunération mandataire constituée soit par salaire soit plus sou vent par part bénéfice opération fait réaliser mandant part peut déterminée par contrat coutume locale bien peut rester appréciation man dant varier avec façon mandat etre rempli,2,par / dans / leur
3536,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['conception', 'indigènes', 'soudan', 'obliga', 'tions', 'mandataire', 'pas', 'aussi', 'rigoureuse', 'celle', 'motivé', 'articles', 'notre', 'code', 'pénal', 'concernant', 'abus', 'confiance']",conception indigènes soudan obliga tions mandataire pas aussi rigoureuse celle motivé articles notre code pénal concernant abus confiance,3,dans / plus / soudan
3537,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['admet', 'par', 'exemple', 'mandataire', 'détourne', 'dépôt', 'reçu', 'fin', 'stipulée', 'par', 'contrat', 'pourvu', 'mandataire', 'fasse', 'réaliser', 'bénéfice', 'son', 'mandant']",admet par exemple mandataire détourne dépôt reçu fin stipulée par contrat pourvu mandataire fasse réaliser bénéfice son mandant,2,par / dans / leur
3538,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['admet', 'aussi', 'plus', 'facilement', 'chez', 'cas', 'force', 'majeure', 'lorsqu', 'perte', 'dépôt']",admet aussi plus facilement chez cas force majeure lorsqu perte dépôt,3,dans / plus / soudan
3539,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['surtout', 'indi', 'gènes', 'reconnaissent', 'pas', 'caractère', 'délit', 'proprement', 'dit', 'dissipation', 'par', 'mandataire', 'dépôt', 'lui', 'etre', 'confié', 'admettent', 'seulement', 'mandataire', 'infidèle', 'con', 'tracté', 'vis', 'vis', 'son', 'mandant', 'dette', 'tenu', 'libérer', 'sans', 'plus']",surtout indi gènes reconnaissent pas caractère délit proprement dit dissipation par mandataire dépôt lui etre confié admettent seulement mandataire infidèle con tracté vis vis son mandant dette tenu libérer sans plus,5,ses / son / lui
3540,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['contrat', 'mandat', 'venons', 'exami', 'ner', 'comporte', 'bien', 'dépôt', 'entendrons', 'spéciale', 'ment', 'par', 'contrat', 'dépôt', 'celui', 'par', 'lequel', 'personne', 'confie', 'autre', 'biens', 'espèces', 'non', 'pas', 'vue', 'opération', 'commerciale', 'simplement', 'pour', 'garder', 'durant', 'absence', 'déposant', 'transporter', 'point', 'autre']",contrat mandat venons exami ner comporte bien dépôt entendrons spéciale ment par contrat dépôt celui par lequel personne confie autre biens espèces non pas vue opération commerciale simplement pour garder durant absence déposant transporter point autre,2,par / dans / leur
3541,Haut-Sénégal-Niger_(Soudan_français)_Première_série_[...]Delafosse_Maurice_bpt6k103565h.txt,"['dans', 'cas', 'spécial', 'obligations', 'dépositaire', 'plus', 'rigoureuses', 'dans', 'cas', 'dépôt', 'fait', 'vertu', 'mandat', 'commercial', 'dépositaire', 'peut', 'jamais', 'disposer', 'dépôt', 'sans', 'commettre', 'acte', 'assimilé', 'vol', 'par', 'coutume', 'indigène', 'sans', 'exposer', 'non', 'seulement', 'action', 'dom', 'mages', 'intérêts', 'encore', 'peine', 'correctionnelle']",dans cas spécial obligations dépositaire plus rigoureuses dans cas dépôt fait vertu mandat commercial dépositaire peut jamais disposer dépôt sans commettre acte assimilé vol par coutume indigène sans exposer non seulement action dom mages intérêts encore peine correctionnelle,3,dans / plus / soudan
