sentence_id,source_file,tokens,text,matched_keywords,primary_keyword,cluster,cluster_label_auto
934,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['enfin', 'choix', 'laissait', 'décis', 'sur', 'direction', 'colonne', 'prendrait', 'moment', 'son', 'départ']",enfin choix laissait décis sur direction colonne prendrait moment son départ,[],,3,était / pour / lui
935,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['quand', 'débarquai', 'camp', 'était', 'déjà', 'complètement', 'installé']",quand débarquai camp était déjà complètement installé,[],,3,était / pour / lui
936,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['question', 'vivres', 'joue', 'rôle', 'principal', 'dans', 'nos', 'opérations', 'guerre', 'soudan', 'manquent', 'voies', 'communication', 'moyens', 'transport', 'nécessaires', 'pour', 'concentrer', 'rapidement', 'vivres', 'sur', 'point', 'donné']",question vivres joue rôle principal dans nos opérations guerre soudan manquent voies communication moyens transport nécessaires pour concentrer rapidement vivres sur point donné,[],,3,était / pour / lui
937,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['européen', 'sous', 'climat', 'débilitant', 'peut', 'marcher', 'combattre', 'condition', 'nourriture', 'suffisante', 'surtout', 'vin', 'viande', 'fraîche']",européen sous climat débilitant peut marcher combattre condition nourriture suffisante surtout vin viande fraîche,[],,2,dans / ces / leur
938,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['notre', 'ravitaillement', 'était', 'autant', 'plus', 'difficile', 'région', 'devaient', 'effectuer', 'nos', 'opérations', 'etre', 'dévastée', 'privée', 'ses', 'habitants', 'par', 'le_marabout']",notre ravitaillement était autant plus difficile région devaient effectuer nos opérations etre dévastée privée ses habitants par le_marabout,['le marabout'],le marabout,5,par / plus / hadj
939,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['désignai', 'sénoudébou', 'pour', 'recevoir', 'approvisionnement', 'mois', 'vivres', 'pour', 'deux', 'colonnes', 'comprenant', 'environ', 'rationnaires', 'chevaux', 'mulets']",désignai sénoudébou pour recevoir approvisionnement mois vivres pour deux colonnes comprenant environ rationnaires chevaux mulets,[],,4,deux / deux colonnes / colonnes
940,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['tout', 'marchant', 'bien', 'camp', 'arondou', 'embarquai', 'novembre', 'sur', 'richard', 'toll', 'pour', 'gagner', 'rapidement', 'kayes']",tout marchant bien camp arondou embarquai novembre sur richard toll pour gagner rapidement kayes,[],,3,était / pour / lui
941,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['faisais', 'accom', 'pagner', 'par', 'capitaine', 'fortin', 'artillerie', 'marine', 'remplaçait', 'commandant', 'vallière', 'comme', 'mon', 'chef', 'état', 'major']",faisais accom pagner par capitaine fortin artillerie marine remplaçait commandant vallière comme mon chef état major,[],,2,dans / ces / leur
942,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['avant', 'mon', 'départ', 'expédiai', 'encore', 'nombreux', 'espions', 'delà', 'sénoudébou', 'pour', 'essayer', 'procurer', 'quelques', 'renseignements', 'nouveaux', 'sur', 'le_marabout', 'celui', 'inspirait', 'grande', 'terreur', 'indigènes', 'malgré', 'fortes', 'récompenses', 'leur', 'étaient', 'promises', 'éprouvaient', 'plus', 'grande', 'répu', 'gnance', 'hasarder', 'son', 'côté']",avant mon départ expédiai encore nombreux espions delà sénoudébou pour essayer procurer quelques renseignements nouveaux sur le_marabout celui inspirait grande terreur indigènes malgré fortes récompenses leur étaient promises éprouvaient plus grande répu gnance hasarder son côté,['le marabout'],le marabout,2,dans / ces / leur
943,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['villages', 'sarracolets', 'devant', 'lesquels', 'kachard', 'toll', 'filait', 'toute', 'vapeur', 'avaient', 'beaucoup', 'souffert', 'pendant', 'dernière', 'campagne']",villages sarracolets devant lesquels kachard toll filait toute vapeur avaient beaucoup souffert pendant dernière campagne,[],,3,était / pour / lui
944,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['étaient', 'plus', 'ces', 'riches', 'villages', 'visités', 'cinq', 'ans', 'auparavant', 'partaient', 'ces', 'caravanes', 'diulas', 'répandaient', 'ensuite', 'dans', 'tout', 'soudan', 'occidental']",étaient plus ces riches villages visités cinq ans auparavant partaient ces caravanes diulas répandaient ensuite dans tout soudan occidental,[],,2,dans / ces / leur
945,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['pendant', 'deux', 'ans', 'dans', 'haut', 'fleuve', 'possédant', 'grande', 'expérience', 'pays']",pendant deux ans dans haut fleuve possédant grande expérience pays,[],,4,deux / deux colonnes / colonnes
946,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['savais', 'aurais', 'lui', 'auxiliaire', 'précieux', 'capable', 'suppléer', 'pendant', 'opérerais', 'vers', 'sud', 'contre', 'le_marabout']",savais aurais lui auxiliaire précieux capable suppléer pendant opérerais vers sud contre le_marabout,['le marabout'],le marabout,3,était / pour / lui
947,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['restai', 'longtemps', 'conférence', 'avec', 'lui', 'pour', 'résoudre', 'différentes', 'ques', 'tions', 'service', 'laissées', 'suspens', 'jusqu', 'mon', 'arrivée']",restai longtemps conférence avec lui pour résoudre différentes ques tions service laissées suspens jusqu mon arrivée,[],,0,avec / lui / ses
948,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['soir', 'fis', 'présenter', 'tous', 'officiers', 'fonctionnaires', 'trouvaient', 'alors', 'kayes']",soir fis présenter tous officiers fonctionnaires trouvaient alors kayes,[],,3,était / pour / lui
949,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['leur', 'tâche', 'était', 'pas', 'plus', 'aisées', 'difficultés', 'situation', 'avaient', 'fait', 'exciter', 'leur', 'zèle', 'pouvais', 'compter', 'absolu', 'ment', 'sur', 'dévouement', 'entrain', 'tous']",leur tâche était pas plus aisées difficultés situation avaient fait exciter leur zèle pouvais compter absolu ment sur dévouement entrain tous,[],,2,dans / ces / leur
950,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['dès', 'lendemain', 'préoccupai', 'relations', 'voulais', 'entamer', 'avec', 'deux', 'plus', 'grands', 'chefs', 'soudan', 'ahmadou', 'samory']",dès lendemain préoccupai relations voulais entamer avec deux plus grands chefs soudan ahmadou samory,['Ahmadou'],Ahmadou,0,avec / lui / ses
951,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['ahmadou', 'élait', 'gros', 'point', 'noir']",ahmadou élait gros point noir,['Ahmadou'],Ahmadou,3,était / pour / lui
952,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['talibés', 'avaient', 'repris', 'confiance', 'lui', 'suite', 'ses', 'succès', 'contre', 'ses', 'frères', 'contre', 'chefs', 'bambaras', 'kaarta']",talibés avaient repris confiance lui suite ses succès contre ses frères contre chefs bambaras kaarta,[],,5,par / plus / hadj
953,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['armée', 'sultan', 'était', 'nombreuse', 'était', 'bien', 'battue', 'repris', 'peu', 'cette', 'exaltation', 'séjour', 'ségou', 'expédi', 'tions', 'infructueuses', 'contre', 'bélédougou', 'avaient', 'quelque', 'temps', 'affaiblie']",armée sultan était nombreuse était bien battue repris peu cette exaltation séjour ségou expédi tions infructueuses contre bélédougou avaient quelque temps affaiblie,[],,3,était / pour / lui
954,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['pendant', 'toutes', 'campagnes', 'précédentes', 'attitude', 'ahmadou', 'etre', 'hostile']",pendant toutes campagnes précédentes attitude ahmadou etre hostile,['Ahmadou'],Ahmadou,3,était / pour / lui
955,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['barrait', 'tous', 'débouchés', 'commerciaux', 'médine', 'recevions', 'plus', 'rive', 'droite', 'sénégal', 'chevaux', 'bestiaux', 'grains', 'indispensables', 'cependant', 'pour', 'notre', 'ravitaillement']",barrait tous débouchés commerciaux médine recevions plus rive droite sénégal chevaux bestiaux grains indispensables cependant pour notre ravitaillement,[],,3,était / pour / lui
956,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['cavaliers', 'toucouleurs', 'campaient', 'face', 'kayes', 'sabouciré', 'quelques', 'journées', 'marche', 'peine', 'kita']",cavaliers toucouleurs campaient face kayes sabouciré quelques journées marche peine kita,[],,3,était / pour / lui
957,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['mot', 'sur', 'longueur', 'plus', 'kilo', 'mètres', 'étions', 'contact', 'presque', 'immédiat', 'avec', 'talibés', 'séparés', 'eux', 'seulement', 'par', 'cours', 'sénégal', 'bakhoy']",mot sur longueur plus kilo mètres étions contact presque immédiat avec talibés séparés eux seulement par cours sénégal bakhoy,[],,0,avec / lui / ses
958,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['faut', 'ajouter', 'sud', 'cette', 'rivière', 'maures', 'sans', 'doute', 'poussés', 'par', 'sultan', 'part', 'sur', 'leurs', 'rapines', 'cessaient', 'parcourir', 'région', 'pour', 'piller', 'caravanes', 'intercepter', 'routes', 'aux', 'voyageurs']",faut ajouter sud cette rivière maures sans doute poussés par sultan part sur leurs rapines cessaient parcourir région pour piller caravanes intercepter routes aux voyageurs,[],,3,était / pour / lui
959,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['fidèle', 'programme', 'général', 'etre', 'tracé', 'dès', 'origine', 'con', 'fiant', 'dans', 'relations', 'personnelles', 'eues', 'avec', 'ahmadou', 'lors', 'mon', 'séjour', 'prolongé', 'nango', 'bornai', 'tout', 'abord', 'lui', 'adresser', 'courte', 'lettre', 'dans', 'laquelle', 'lui', 'annonçais', 'mon', 'arrivée', 'kayes', 'lui', 'exprimant', 'espoir', 'renouer', 'avec', 'lui', 'relations', 'amitié', 'eues', 'autrefois']",fidèle programme général etre tracé dès origine con fiant dans relations personnelles eues avec ahmadou lors mon séjour prolongé nango bornai tout abord lui adresser courte lettre dans laquelle lui annonçais mon arrivée kayes lui exprimant espoir renouer avec lui relations amitié eues autrefois,['Ahmadou'],Ahmadou,0,avec / lui / ses
960,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['porteurs', 'celle', 'lettre', 'étaient', 'chargés', 'par', 'moi', 'voir', 'mes', 'anciennes', 'connaissances', 'nango', 'seidou', 'diéylia', 'samba', 'diaye', 'boubakar', 'saada', 'sans', 'paraître', 'trop', 'rechercher', 'alliance', 'sultan', 'dire', 'bien', 'haut', 'etre', 'heureux', 'retrouver', 'contact', 'avec', 'mon', 'cien', 'hôte', 'bords', 'niger', 'sur', 'lequel', 'comptais', 'pour', 'ramener', 'paix', 'dans', 'pays', 'finir', 'avec', 'le_marabout', 'mahmadou', 'lamine', 'son', 'fils', 'soy', 'hou']",porteurs celle lettre étaient chargés par moi voir mes anciennes connaissances nango seidou diéylia samba diaye boubakar saada sans paraître trop rechercher alliance sultan dire bien haut etre heureux retrouver contact avec mon cien hôte bords niger sur lequel comptais pour ramener paix dans pays finir avec le_marabout mahmadou lamine son fils soy hou,"['Mahmadou', 'Lamine', 'le marabout', 'Ahmadou']",Mahmadou,0,avec / lui / ses
961,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['ceux', 'somme', 'élaient', 'autant', 'ennemis', 'toucouleurs', 'relations', 'avec', 'souverains', 'soudan']",ceux somme élaient autant ennemis toucouleurs relations avec souverains soudan,[],,0,avec / lui / ses
962,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['ous', 'mien', 'shelsi', 'fonder', 'pare', 'empire', 'musulman', 'détriment', 'influence', 'ahmadou']",ous mien shelsi fonder pare empire musulman détriment influence ahmadou,['Ahmadou'],Ahmadou,3,était / pour / lui
963,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['bien', 'entendu', 'ces', 'arguments', 'étaient', 'renforcés', 'par', 'certain', 'nombre', 'cadeaux', 'devaient', 'distribués', 'ces', 'chefs', 'montraient', 'bonne', 'volonté', 'servir', 'mes', 'desseins']",bien entendu ces arguments étaient renforcés par certain nombre cadeaux devaient distribués ces chefs montraient bonne volonté servir mes desseins,[],,2,dans / ces / leur
964,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['dans', 'contrées', 'islamiques', 'précautions', 'toujours', 'utiles']",dans contrées islamiques précautions toujours utiles,[],,2,dans / ces / leur
965,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['franchise', 'pas', 'qualité', 'dominante', 'toucouleurs', 'voulais', 'prouver', 'mon', 'éloignement', 'vers', 'sud', 'priverait', 'nullement', 'toutes', 'mes', 'forces', 'resterais', 'encore', 'très', 'capable', 'résister', 'aux', 'altaques', 'pourraient', 'arriver', 'rive', 'droite', 'sénégal', 'bakhoy', 'entre', 'bakel', 'kita']",franchise pas qualité dominante toucouleurs voulais prouver mon éloignement vers sud priverait nullement toutes mes forces resterais encore très capable résister aux altaques pourraient arriver rive droite sénégal bakhoy entre bakel kita,[],,3,était / pour / lui
966,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['reste', 'aussi', 'prémunir', 'contre', 'tout', 'mou', 'vement', 'soybou', 'était', 'signalé', 'comme', 'devant', 'prochainement', 'porter', 'contre', 'notre', 'ligne', 'sénégal']",reste aussi prémunir contre tout mou vement soybou était signalé comme devant prochainement porter contre notre ligne sénégal,['Soybou'],Soybou,3,était / pour / lui
967,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['organisai', 'sous', 'commandement', 'éventuel', 'commandant', 'monségur', 'troisième', 'colonne', 'avec', 'éléments', 'échelonnés', 'sur', 'ligne', 'bakel', 'kita']",organisai sous commandement éventuel commandant monségur troisième colonne avec éléments échelonnés sur ligne bakel kita,[],,0,avec / lui / ses
968,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['tout', 'devait', 'préparé', 'avance', 'colonne', 'pourrait', 'concentrer', 'dix', 'jours', 'plus', 'soit', 'kayes', 'soit', 'badumbé', 'soit', 'sur', 'tout', 'autre', 'point', 'menacé']",tout devait préparé avance colonne pourrait concentrer dix jours plus soit kayes soit badumbé soit sur tout autre point menacé,[],,3,était / pour / lui
969,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['arrêtaient', 'quelques', 'moments', 'observant', 'tous', 'nos', 'préparatifs', 'guerre', 'puis', 'reprenaient', 'route']",arrêtaient quelques moments observant tous nos préparatifs guerre puis reprenaient route,[],,3,était / pour / lui
970,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['etre', 'ainsi', 'assuré', 'ahmadou', 'constamment', 'mis', 'courant', 'nos', 'précautions', 'militaires', 'certitude', 'pas', 'trouver', 'désarmés', 'nourrissait', 'quelque', 'mauvais', 'dessein', 'notre', 'endroit']",etre ainsi assuré ahmadou constamment mis courant nos précautions militaires certitude pas trouver désarmés nourrissait quelque mauvais dessein notre endroit,['Ahmadou'],Ahmadou,3,était / pour / lui
971,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['occupai', 'ensuite', 'samory', 'autre', 'potentat', 'nègre', 'lui', 'dominait', 'sur', 'bords', 'niger', 'était', 'taillé', 'quelques', 'années', 'vaste', 'puissant', 'royaume', 'aux', 'dépens', 'ses', 'voisins']",occupai ensuite samory autre potentat nègre lui dominait sur bords niger était taillé quelques années vaste puissant royaume aux dépens ses voisins,[],,3,était / pour / lui
972,Deux_campagnes_au_Soudan_français_[...]Gallieni_Joseph-Simon_bpt6k103420x.txt,"['abord', 'simple', 'chef', 'bande', 'peu', 'peu', 'étendu', 'domination', 'dans', 'toute', 'partie', 'supérieure', 'bassin', 'niger', 'jusqu', 'aux', 'confins', 'république', 'liberia', 'pos', 'sessions', 'anglaises', 'sierra', 'leone']",abord simple chef bande peu peu étendu domination dans toute partie supérieure bassin niger jusqu aux confins république liberia pos sessions anglaises sierra leone,[],,2,dans / ces / leur
